"Name","Path","Description"
"GLedger_SubTotalLevels","/Epicor10Live/reports/GeneralLedgerReport/GLedger_SubTotalLevels",
"GledgerBackup040924","/Epicor10Live/reports/GeneralLedgerReport/GledgerBackup040924",
"GledgerBackup041024","/Epicor10Live/reports/GeneralLedgerReport/GledgerBackup041024",
"Gledgerbackup041124","/Epicor10Live/reports/GeneralLedgerReport/Gledgerbackup041124",
"GledgerTest","/Epicor10Live/reports/GeneralLedgerReport/GledgerTest",
"GenerateAccounts","/Epicor10Live/reports/GenerateAccounts/GenerateAccounts",
"GenPurchaseListRpt","/Epicor10Live/reports/GenPurchaseListRpt/GenPurchaseListRpt",
"GLAccountSummary","/Epicor10Live/reports/GLAccountSummaryReport/GLAccountSummary",
"TotalLevels","/Epicor10Live/reports/GLAccountSummaryReport/TotalLevels",
"ConsReport","/Epicor10Live/reports/GLConsolidationReport/ConsReport",
"GlDistribution","/Epicor10Live/reports/GLDistributionReport/GlDistribution",
"Journal","/Epicor10Live/reports/GLJournalListing/Journal",
"Journal_sub1","/Epicor10Live/reports/GLJournalListing/Journal_sub1",
"GLRecDtl","/Epicor10Live/reports/GlRecJrnlEdit/GLRecDtl",
"GlRecJrnlEdit","/Epicor10Live/reports/GlRecJrnlEdit/GlRecJrnlEdit",
"GLRecSched","/Epicor10Live/reports/GlRecJrnlEdit/GLRecSched",
"GLRptEdit","/Epicor10Live/reports/GLRptEdit/GLRptEdit",
"Ranges","/Epicor10Live/reports/GLRptEdit/Ranges",
"SubRptRows","/Epicor10Live/reports/GLRptEdit/SubRptRows",
"StructTrialBal","/Epicor10Live/reports/GLStructTrialBal/StructTrialBal",
"SummaryTotals","/Epicor10Live/reports/GLStructTrialBal/SummaryTotals",
"HealthCheckTest","/Epicor10Live/reports/HealthCheckTestReport/HealthCheckTest",
"ImpLRpt","/Epicor10Live/reports/ImportLogListing/ImpLRpt",
"IN-57AE","/Epicor10Live/reports/IN/IN-57AE/IN-57AE",
"INAdvBillReceipt","/Epicor10Live/reports/IN/INAdvBillReceipt/INAdvBillReceipt",
"INAPSelfInvoice","/Epicor10Live/reports/IN/INAPSelfInvoice/INAPSelfInvoice",
"IN-ARE1","/Epicor10Live/reports/IN/IN-ARE1/IN-ARE1",
"INARE3","/Epicor10Live/reports/IN/INARE3/INARE3",
"IN-GSTR1","/Epicor10Live/reports/IN/IN-GSTR1/IN-GSTR1",
"IN-GSTR2Export","/Epicor10Live/reports/IN/IN-GSTR2Export/IN-GSTR2Export",
"POForm","/Epicor10Live/reports/IN/INPurchaseOrderForm/POForm",
"POForm_MfgParts","/Epicor10Live/reports/IN/INPurchaseOrderForm/POForm_MfgParts",
"POForm_POHeaderTaxes","/Epicor10Live/reports/IN/INPurchaseOrderForm/POForm_POHeaderTaxes",
"POForm_POMiscCharges","/Epicor10Live/reports/IN/INPurchaseOrderForm/POForm_POMiscCharges",
"POForm_POMiscChargesLines","/Epicor10Live/reports/IN/INPurchaseOrderForm/POForm_POMiscChargesLines",
"POForm_PORelPart","/Epicor10Live/reports/IN/INPurchaseOrderForm/POForm_PORelPart",
"POForm_PORelQty","/Epicor10Live/reports/IN/INPurchaseOrderForm/POForm_PORelQty",
"POForm_SupplierParts","/Epicor10Live/reports/IN/INPurchaseOrderForm/POForm_SupplierParts",
"INRG1","/Epicor10Live/reports/IN/INRG1/INRG1",
"IN-RG23A","/Epicor10Live/reports/IN/IN-RG23A/IN-RG23A",
"SOForm","/Epicor10Live/reports/IN/INSalesOrderAcknowledgement/SOForm",
"SOForm_KitComponents","/Epicor10Live/reports/IN/INSalesOrderAcknowledgement/SOForm_KitComponents",
"SOForm_OLMscCharge","/Epicor10Live/reports/IN/INSalesOrderAcknowledgement/SOForm_OLMscCharge",
"SOForm_OrderMscCharge","/Epicor10Live/reports/IN/INSalesOrderAcknowledgement/SOForm_OrderMscCharge",
"SOForm_subreport","/Epicor10Live/reports/IN/INSalesOrderAcknowledgement/SOForm_subreport",
"SOTaxes","/Epicor10Live/reports/IN/INSalesOrderAcknowledgement/SOTaxes",
"INSalesRegister","/Epicor10Live/reports/IN/INSalesRegister/INSalesRegister",
"GLFinancialReport","/Epicor10Live/reports/GLFinancialReport/GLFinancialReport",
"INWHTPaymentRpt","/Epicor10Live/reports/IN/INWHTPaymentRpt/INWHTPaymentRpt",
"INWHTPaymentSbRpt","/Epicor10Live/reports/IN/INWHTPaymentSbRpt/INWHTPaymentSbRpt",
"PurchaseRegister","/Epicor10Live/reports/IN/PurchaseRegister/PurchaseRegister",
"InspInvMovmnt","/Epicor10Live/reports/InspInvMovmnt/InspInvMovmnt",
"SNTran","/Epicor10Live/reports/InspInvMovmnt/SNTran",
"InspPendReport","/Epicor10Live/reports/InspPendReport/InspPendReport",
"InTransitStock","/Epicor10Live/reports/InTransitStock/InTransitStock",
"IntrastatGeneric","/Epicor10Live/reports/IntrastatGeneric/IntrastatGeneric",
"IntraStatIDEP_ExcelLine","/Epicor10Live/reports/IntraStatIDEP/IntraStatIDEP_ExcelLine",
"IntraStatIDEP_MultiExcel","/Epicor10Live/reports/IntraStatIDEP/IntraStatIDEP_MultiExcel",
"IntraStatIris","/Epicor10Live/reports/IntraStatIris/IntraStatIris",
"InvTrans","/Epicor10Live/reports/InventoryMovement/InvTrans",
"IssueMiscMaterial","/Epicor10Live/reports/InventoryMovement/IssueMiscMaterial",
"IssueMtlRcvPO","/Epicor10Live/reports/InventoryMovement/IssueMtlRcvPO",
"IssueReturnAsmbl","/Epicor10Live/reports/InventoryMovement/IssueReturnAsmbl",
"JobToJob","/Epicor10Live/reports/InventoryMovement/JobToJob",
"JobToSalvage","/Epicor10Live/reports/InventoryMovement/JobToSalvage",
"JobToStock","/Epicor10Live/reports/InventoryMovement/JobToStock",
"MassIssue","/Epicor10Live/reports/InventoryMovement/MassIssue",
"NonConfDMRInvMovement","/Epicor10Live/reports/InventoryMovement/NonConfDMRInvMovement",
"ReturnMiscMatInvMovmnt","/Epicor10Live/reports/InventoryMovement/ReturnMiscMatInvMovmnt",
"ReturnMtlRcvPO","/Epicor10Live/reports/InventoryMovement/ReturnMtlRcvPO",
"SrlNums","/Epicor10Live/reports/InventoryMovement/SrlNums",
"InvUsage","/Epicor10Live/reports/InventoryUsageReport/InvUsage",
"InventoryWip","/Epicor10Live/reports/InventoryWIPAccountReconciliation/InventoryWip",
"InventoryWip_GLRecap","/Epicor10Live/reports/InventoryWIPAccountReconciliation/InventoryWip_GLRecap",
"JobMtl","/Epicor10Live/reports/JobMtlReq/JobMtl",
"JobMtlReq","/Epicor10Live/reports/JobMtlReq/JobMtlReq",
"JobMtlReq_ExcelDataOnly","/Epicor10Live/reports/JobMtlReq/JobMtlReq_ExcelDataOnly",
"JobPickL","/Epicor10Live/reports/JobPickList/JobPickL",
"JobComplianceReport","/Epicor10Live/reports/JobRoHSComplianceReport/JobComplianceReport",
"JobComplianceReport_AsmblSubstances","/Epicor10Live/reports/JobRoHSComplianceReport/JobComplianceReport_AsmblSubstances",
"JobComplianceReport_Materials","/Epicor10Live/reports/JobRoHSComplianceReport/JobComplianceReport_Materials",
"JobComplianceReport_Operations","/Epicor10Live/reports/JobRoHSComplianceReport/JobComplianceReport_Operations",
"JobStatus","/Epicor10Live/reports/JobStatusReport/JobStatus",
"Traveler","/Epicor10Live/reports/JobTraveler/Traveler",
"Traveler_8","/Epicor10Live/reports/JobTraveler/Traveler_8",
"Traveler_AttributeSetData","/Epicor10Live/reports/JobTraveler/Traveler_AttributeSetData",
"Traveler_JobParts","/Epicor10Live/reports/JobTraveler/Traveler_JobParts",
"Traveler_ParentAssembly","/Epicor10Live/reports/JobTraveler/Traveler_ParentAssembly",
"Traveler_Qty_Titles","/Epicor10Live/reports/JobTraveler/Traveler_Qty_Titles",
"Traveler_Quantities","/Epicor10Live/reports/JobTraveler/Traveler_Quantities",
"Traveler_RawMaterialComponents","/Epicor10Live/reports/JobTraveler/Traveler_RawMaterialComponents",
"Traveler_Shipping_Schedule","/Epicor10Live/reports/JobTraveler/Traveler_Shipping_Schedule",
"Traveler_SubComponents","/Epicor10Live/reports/JobTraveler/Traveler_SubComponents",
"GLJournalEdit","/Epicor10Live/reports/JournalEntryEdit/GLJournalEdit",
"GLJournalEdit__ExtGLJournalDtl","/Epicor10Live/reports/JournalEntryEdit/GLJournalEdit__ExtGLJournalDtl",
"JP-APPerBillStmt","/Epicor10Live/reports/JP/JP-APPerBillStmtRpt/JP-APPerBillStmt",
"JP-APTaxReport","/Epicor10Live/reports/JP/JP-APPerBillStmtRpt/JP-APTaxReport",
"JP-ConsumptionTaxReport","/Epicor10Live/reports/JP/JP-ConsumptionTaxReport/JP-ConsumptionTaxReport",
"JP-PerBillStmt","/Epicor10Live/reports/JP/JP-PerBillStmtRpt/JP-PerBillStmt",
"JP-TaxReport","/Epicor10Live/reports/JP/JP-PerBillStmtRpt/JP-TaxReport",
"EmpDetails","/Epicor10Live/reports/LaborEdit/EmpDetails",
"LaborDaily","/Epicor10Live/reports/LaborEdit/LaborDaily",
"LaborEdit","/Epicor10Live/reports/LaborEdit/LaborEdit",
"LaborPayroll_2","/Epicor10Live/reports/LaborEdit/LaborPayroll_2",
"ContLandedCost","/Epicor10Live/reports/LandedCostReport/ContLandedCost",
"ContLandedCost_IndirectCosts","/Epicor10Live/reports/LandedCostReport/ContLandedCost_IndirectCosts",
"ContLandedCost_SupplierTaxes","/Epicor10Live/reports/LandedCostReport/ContLandedCost_SupplierTaxes",
"LCNRV","/Epicor10Live/reports/LCNRV/LCNRV",
"LegalNumChangeLog","/Epicor10Live/reports/LegalNumChangeLog/LegalNumChangeLog",
"LegalNumCnfg","/Epicor10Live/reports/LegalNumCnfg/LegalNumCnfg",
"LegalNumHistory","/Epicor10Live/reports/LegalNumHistory/LegalNumHistory",
"LogAPInvEdit","/Epicor10Live/reports/LoggedAPInvoiceEditList/LogAPInvEdit",
"LogAPInvEdit_GLRecap","/Epicor10Live/reports/LoggedAPInvoiceEditList/LogAPInvEdit_GLRecap",
"LogInvSuspBal","/Epicor10Live/reports/LoggedInvoiceSuspenseBalance/LogInvSuspBal",
"LogonFailure","/Epicor10Live/reports/LogonFailure/LogonFailure",
"JobMtl","/Epicor10Live/reports/MaintenanceJobReport/JobMtl",
"MaintenanceJob","/Epicor10Live/reports/MaintenanceJobReport/MaintenanceJob",
"MaintenanceRequest","/Epicor10Live/reports/MaintenanceRequestReport/MaintenanceRequest",
"ManagedStockStatus","/Epicor10Live/reports/ManagedInventoryReport/ManagedStockStatus",
"ManagedStockStatus_Activity","/Epicor10Live/reports/ManagedInventoryReport/ManagedStockStatus_Activity",
"ManagedStockStatus_PartClass","/Epicor10Live/reports/ManagedInventoryReport/ManagedStockStatus_PartClass",
"MasterPacking","/Epicor10Live/reports/MasterPackingSlip/MasterPacking",
"MasterPackingSlipwShipApp","/Epicor10Live/reports/MasterPackingSlip/MasterPackingSlipwShipApp",
"MastPack","/Epicor10Live/reports/MasterPackingSlip/MastPack",
"SalesInv","/Epicor10Live/reports/MasterPackingSlip/SalesInv",
"MasterProductionSchedule","/Epicor10Live/reports/MasterProductionSchedule/MasterProductionSchedule",
"MaterialQueue","/Epicor10Live/reports/MaterialQueue/MaterialQueue",
"SrlNums","/Epicor10Live/reports/MaterialQueue/SrlNums",
"PartTags","/Epicor10Live/reports/MaterialTags/PartTags",
"MaterialTranDetail","/Epicor10Live/reports/MaterialTranDetail/MaterialTranDetail",
"MenuSecDyn","/Epicor10Live/reports/MenuSecDyn/MenuSecDyn",
"MenuSecurity","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity",
"MenuSecurity_GroupMembers","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity_GroupMembers",
"MenuSecurity_GroupMembers_SubReport","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity_GroupMembers_SubReport",
"MenuSecurity_MemberOfGroups","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity_MemberOfGroups",
"MenuSecurity_MemberOfGroups_SubReport","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity_MemberOfGroups_SubReport",
"MenuSecurity_SecurityManagers","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity_SecurityManagers",
"MenuSecurity_SecurityManagers_SubReport","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity_SecurityManagers_SubReport",
"MenuSecurity_SecurityManagersOnly","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity_SecurityManagersOnly",
"MenuSecurity_SubReport","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity_SubReport",
"MenuSecurity_UserFile","/Epicor10Live/reports/MenuSecurityReport/MenuSecurity_UserFile",
"MESMenuReport","/Epicor10Live/reports/MESMenuReport/MESMenuReport",
"Material","/Epicor10Live/reports/MethodsMaster/Material",
"MethodsMaster","/Epicor10Live/reports/MethodsMaster/MethodsMaster",
"Operation","/Epicor10Live/reports/MethodsMaster/Operation",
"MscPkSlp","/Epicor10Live/reports/MiscellaneousPackingSlip/MscPkSlp",
"MscShLbl","/Epicor10Live/reports/MiscellaneousShippingLabels/MscShLbl",
"MXCartaPorteReport","/Epicor10Live/reports/MX/MXCartaPorteReport/MXCartaPorteReport",
"MXDIOT","/Epicor10Live/reports/MX/MXDIOT/MXDIOT",
"MXPaymentSupplementReport","/Epicor10Live/reports/MX/MXPaymentSupplementReport/MXPaymentSupplementReport",
"MXSATreport","/Epicor10Live/reports/MX/MXSATreport/MXSATreport",
"MXSATreportGroup","/Epicor10Live/reports/MX/MXSATreport/MXSATreportGroup",
"MXWHTaxCert","/Epicor10Live/reports/MX/MXWHTaxCert/MXWHTaxCert",
"CJ5_Dtl","/Epicor10Live/reports/MY/CJ5Report/CJ5_Dtl",
"CJ5_Sum","/Epicor10Live/reports/MY/CJ5Report/CJ5_Sum",
"CJ5Report","/Epicor10Live/reports/MY/CJ5Report/CJ5Report",
"MYAnnualLMW","/Epicor10Live/reports/MY/MYAnnualLMW/MYAnnualLMW",
"MY-ARForm","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm",
"MY-ARForm_Bank","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_Bank",
"MY-ARForm_Base_InvoiceNum10","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_Base_InvoiceNum10",
"MY-ARForm_CustomerDetails","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_CustomerDetails",
"MY-ARForm_Fin Charges","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_Fin Charges",
"MY-ARForm_kits","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_kits",
"MY-ARForm_LineTax","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_LineTax",
"MY-ARForm_Misc Charges","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_Misc Charges",
"MY-ARForm_MultiPayment_Details","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_MultiPayment_Details",
"MY-ARForm_subreport","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_subreport",
"MY-ARForm_Taxes","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_Taxes",
"MY-ARForm_Taxes_CSF_MY_Total","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_Taxes_CSF_MY_Total",
"MY-ARForm_Totals","/Epicor10Live/reports/MY/MY-ARInvoiceForm/MY-ARForm_Totals",
"MYDeemedSupplyReport","/Epicor10Live/reports/MY/MYDeemedSupplyReport/MYDeemedSupplyReport",
"MY-ARForm","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm",
"MY-ARForm_Bank","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_Bank",
"MY-ARForm_Base_InvoiceNum10","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_Base_InvoiceNum10",
"MY-ARForm_CustomerDetails","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_CustomerDetails",
"MY-ARForm_Fin Charges","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_Fin Charges",
"MY-ARForm_kits","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_kits",
"MY-ARForm_LineTax","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_LineTax",
"MY-ARForm_Misc Charges","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_Misc Charges",
"MY-ARForm_MultiPayment_Details","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_MultiPayment_Details",
"MY-ARForm_subreport","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_subreport",
"MY-ARForm_Taxes","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_Taxes",
"MY-ARForm_Taxes_CSF_MY_Total","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_Taxes_CSF_MY_Total",
"MY-ARForm_Totals","/Epicor10Live/reports/MY/MYGST-ARInvoiceForm/MY-ARForm_Totals",
"MYLMWFinishedGoodsRpt","/Epicor10Live/reports/MY/MYLMWFinishedGoodsRpt/MYLMWFinishedGoodsRpt",
"MYLMWRawMtrlRpt","/Epicor10Live/reports/MY/MYLMWRawMtrlRpt/MYLMWRawMtrlRpt",
"MYSalesServiceDtlRpt","/Epicor10Live/reports/MY/MYSalesServiceDtlRpt/MYSalesServiceDtlRpt",
"MYTaxBoxGstReturn","/Epicor10Live/reports/MY/MYTaxBoxGstReturn/MYTaxBoxGstReturn",
"MYTaxBoxRpt","/Epicor10Live/reports/MY/MYTaxBoxRpt/MYTaxBoxRpt",
"NatAcctMassUpd","/Epicor10Live/reports/NatAcctMassUpd/NatAcctMassUpd",
"NettingEdit","/Epicor10Live/reports/NettingEditList/NettingEdit",
"NettingEdit_Recap","/Epicor10Live/reports/NettingEditList/NettingEdit_Recap",
"NettingReport","/Epicor10Live/reports/NettingReport/NettingReport",
"NLICPReport","/Epicor10Live/reports/NL/NLICPReport/NLICPReport",
"NLVATDeclReport","/Epicor10Live/reports/NL/NLVATDeclReport/NLVATDeclReport",
"NO-EInvList","/Epicor10Live/reports/NO/NO-EInvList/NO-EInvList",
"NO-APPayList","/Epicor10Live/reports/NO/NO-PaymentList/NO-APPayList",
"NonConfAnalReport","/Epicor10Live/reports/NonConfAnalReport/NonConfAnalReport",
"subrptInv_Issues","/Epicor10Live/reports/NonConfAnalReport/subrptInv_Issues",
"subrptOperations_Assemblies","/Epicor10Live/reports/NonConfAnalReport/subrptOperations_Assemblies",
"subrptPO_Receipts","/Epicor10Live/reports/NonConfAnalReport/subrptPO_Receipts",
"subrptRMAs","/Epicor10Live/reports/NonConfAnalReport/subrptRMAs",
"AllocDeposits","/Epicor10Live/reports/NZ/NZARInvoiceForm/AllocDeposits",
"ARForm","/Epicor10Live/reports/NZ/NZARInvoiceForm/ARForm",
"ARForm_Bank","/Epicor10Live/reports/NZ/NZARInvoiceForm/ARForm_Bank",
"ARForm_CustomerDetails","/Epicor10Live/reports/NZ/NZARInvoiceForm/ARForm_CustomerDetails",
"ARForm_Misc Charges","/Epicor10Live/reports/NZ/NZARInvoiceForm/ARForm_Misc Charges",
"NZTaxBoxRpt","/Epicor10Live/reports/NZ/NZTaxBoxRpt/NZTaxBoxRpt",
"ObsoleteStock","/Epicor10Live/reports/ObsoleteStockReport/ObsoleteStock",
"ObsoleteStock_subreport","/Epicor10Live/reports/ObsoleteStockReport/ObsoleteStock_subreport",
"OpenPO","/Epicor10Live/reports/OpenPurchaseOrderReport/OpenPO",
"OpenPO_2","/Epicor10Live/reports/OpenPurchaseOrderReport/OpenPO_2",
"OpenPO_ExcelDataOnly","/Epicor10Live/reports/OpenPurchaseOrderReport/OpenPO_ExcelDataOnly",
"OpenRMA","/Epicor10Live/reports/OpenRMA/OpenRMA",
"MarkFor","/Epicor10Live/reports/PackingSlip/MarkFor",
"MiscCharges","/Epicor10Live/reports/PackingSlip/MiscCharges",
"PackingSlipwShipApp","/Epicor10Live/reports/PackingSlip/PackingSlipwShipApp",
"PackingSlipwShipApp2","/Epicor10Live/reports/PackingSlip/PackingSlipwShipApp2",
"PackSlip","/Epicor10Live/reports/PackingSlip/PackSlip",
"PackSlipbackup013124","/Epicor10Live/reports/PackingSlip/PackSlipbackup013124",
"PackSlipInvoice","/Epicor10Live/reports/PackingSlip/PackSlipInvoice",
"terms","/Epicor10Live/reports/PackingSlip/terms",
"CCPartStatus","/Epicor10Live/reports/PartCycleCountStatusReport/CCPartStatus",
"PartLotWhereUsed","/Epicor10Live/reports/PartLotWhereUsed/PartLotWhereUsed",
"PartPriceHistory","/Epicor10Live/reports/PartPriceHistory/PartPriceHistory",
"SubReptPartPriceH2","/Epicor10Live/reports/PartPriceHistory/SubReptPartPriceH2",
"SubRptPartPriceH","/Epicor10Live/reports/PartPriceHistory/SubRptPartPriceH",
"CCMissingABC","/Epicor10Live/reports/PartsMissingABCCodesReport/CCMissingABC",
"PTranLog","/Epicor10Live/reports/PartTransactionLog/PTranLog",
"APPayEditList","/Epicor10Live/reports/PaymentEntryEditList/APPayEditList",
"APPayEditList_GLRecap","/Epicor10Live/reports/PaymentEntryEditList/APPayEditList_GLRecap",
"PaymentProposal","/Epicor10Live/reports/PaymentProposal/PaymentProposal",
"APRemit","/Epicor10Live/reports/PaymentRemittanceAdvice/APRemit",
"Deductions","/Epicor10Live/reports/PayrollCheckPrint/Deductions",
"PayRates","/Epicor10Live/reports/PayrollCheckPrint/PayRates",
"PayrollCheckPrint","/Epicor10Live/reports/PayrollCheckPrint/PayrollCheckPrint",
"PayType","/Epicor10Live/reports/PayrollCheckPrint/PayType",
"PCIDContents","/Epicor10Live/reports/PCIDContents/PCIDContents",
"Journal","/Epicor10Live/reports/PE/GLJournalListing/Journal",
"Journal_sub1","/Epicor10Live/reports/PE/GLJournalListing/Journal_sub1",
"PE-APInvBal","/Epicor10Live/reports/PE/PE-APInvBal/PE-APInvBal",
"PE-APPromNotesEdit","/Epicor10Live/reports/PE/PE-APPaymentInstrumentEditList/PE-APPromNotesEdit",
"PE-APPromNotesEdit_GLRecap","/Epicor10Live/reports/PE/PE-APPaymentInstrumentEditList/PE-APPromNotesEdit_GLRecap",
"PE-ARBillOfExchange","/Epicor10Live/reports/PE/PE-ARBillOfExchange/PE-ARBillOfExchange",
"PE-ARInvBal","/Epicor10Live/reports/PE/PE-ARInvoiceBalance/PE-ARInvBal",
"PE-GLSummary","/Epicor10Live/reports/PE/PE-ARInvoiceBalance/PE-GLSummary",
"PE-PeriodBalance","/Epicor10Live/reports/PE/PE-ARInvoiceBalance/PE-PeriodBalance",
"PE-PIDetail","/Epicor10Live/reports/PE/PE-ARInvoiceBalance/PE-PIDetail",
"PE-PITotalGroup","/Epicor10Live/reports/PE/PE-ARInvoiceBalance/PE-PITotalGroup",
"PE-TotalGroup","/Epicor10Live/reports/PE/PE-ARInvoiceBalance/PE-TotalGroup",
"PE-TotalGroupSummary","/Epicor10Live/reports/PE/PE-ARInvoiceBalance/PE-TotalGroupSummary",
"PE-ARForm","/Epicor10Live/reports/PE/PE-ARInvoiceForm/PE-ARForm",
"PE-ARPercCert","/Epicor10Live/reports/PE/PE-ARPercCert/PE-ARPercCert",
"PE-DobtCollAct","/Epicor10Live/reports/PE/PE-DobtCollAcct/PE-DobtCollAct",
"PE-KardexReport","/Epicor10Live/reports/PE/PE-KardexReport/PE-KardexReport",
"PE-KardexReport_PartClass","/Epicor10Live/reports/PE/PE-KardexReport/PE-KardexReport_PartClass",
"PE-WithholdCert","/Epicor10Live/reports/PE/PE-TaxCertificate/PE-WithholdCert",
"PE-WithholdCertDtl","/Epicor10Live/reports/PE/PE-TaxCertificate/PE-WithholdCertDtl",
"PE-GLTBRpt","/Epicor10Live/reports/PE/PE-TrialBalanceReport/PE-GLTBRpt",
"PE-WithholdSchemaB","/Epicor10Live/reports/PE/PE-WithholdingSchemaBook/PE-WithholdSchemaB",
"PIPaymentDetail","/Epicor10Live/reports/PE/PE-WithholdingSchemaBook/PIPaymentDetail",
"rsFto1_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO1_1/rsFto1_1",
"SNT_RPT_FTO1_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO1_1/SNT_RPT_FTO1_1",
"rsFto1_2","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO1_2/rsFto1_2",
"SNT_RPT_FTO1_2","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO1_2/SNT_RPT_FTO1_2",
"rsFto10_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO10_1/rsFto10_1",
"SNT_RPT_FTO10_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO10_1/SNT_RPT_FTO10_1",
"rsFto10_2","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO10_2/rsFto10_2",
"SNT_RPT_FTO10_2","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO10_2/SNT_RPT_FTO10_2",
"rsFto10_3","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO10_3/rsFto10_3",
"SNT_RPT_FTO10_3","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO10_3/SNT_RPT_FTO10_3",
"rsFto14_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO14_1/rsFto14_1",
"SNT_RPT_FTO14_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO14_1/SNT_RPT_FTO14_1",
"rsFto2_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO2_1/rsFto2_1",
"SNT_RPT_FTO2_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO2_1/SNT_RPT_FTO2_1",
"rsFto2_2","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO2_2/rsFto2_2",
"SNT_RPT_FTO2_2","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO2_2/SNT_RPT_FTO2_2",
"rsFto3_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO3_1/rsFto3_1",
"SNT_RPT_FTO3_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO3_1/SNT_RPT_FTO3_1",
"rsFto3_18","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO3_18/rsFto3_18",
"SNT_RPT_FTO3_18","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO3_18/SNT_RPT_FTO3_18",
"rsFto3_2","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO3_2/rsFto3_2",
"SNT_RPT_FTO3_2","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO3_2/SNT_RPT_FTO3_2",
"rsFto3_20","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO3_20/rsFto3_20",
"SNT_RPT_FTO3_20","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO3_20/SNT_RPT_FTO3_20",
"rsFto4_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO4_1/rsFto4_1",
"SNT_RPT_FTO4_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO4_1/SNT_RPT_FTO4_1",
"rsFto7_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO7_1/rsFto7_1",
"SNT_RPT_FTO7_1","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO7_1/SNT_RPT_FTO7_1",
"rsFto7_2","/Epicor10Live/reports/PE/SUNAT/SNT_RPT_FTO7_2/rsFto7_2",
